Code,Ticker,Open,High,Low,Close,Volume,PrevClose,CompanyName,Market,Sector17,変動率(%),前日比(%),振れ幅(%),レンジ位置,上ヒゲ比,VWAP,売買代金(百万円),終値/VWAP,全体順位,セクター内順位,セクター銘柄数,セクター内%,vsセクター
2139,2139.T,556.0,560.0,550.0,551.0,10600.0,556.0,中広,スタンダード（内国株式）,情報通信・サービスその他,-0.9,-0.9,1.8,0.1,0.9,554.0,5.9,0.995,3539,1148,1256,0.914,-1.92
2146,2146.T,209.0,215.0,207.0,215.0,5970900.0,207.0,ＵＴグループ,プライム（内国株式）,情報通信・サービスその他,2.87,3.86,3.83,1.0,0.0,212.0,1265.8,1.014,679,151,1256,0.12,1.85
2148,2148.T,1865.0,1906.0,1865.0,1906.0,133500.0,1861.0,アイティメディア,プライム（内国株式）,情報通信・サービスその他,2.2,2.42,2.2,1.0,0.0,1892.0,252.6,1.007,1054,270,1256,0.215,1.18
2152,2152.T,1498.0,1554.0,1498.0,1554.0,1900.0,1534.0,幼児活動研究会,スタンダード（内国株式）,情報通信・サービスその他,3.74,1.3,3.74,1.0,0.0,1535.0,2.9,1.012,400,91,1256,0.072,2.72
2153,2153.T,1913.0,1937.0,1900.0,1937.0,46900.0,1899.0,Ｅ・Ｊホールディングス,プライム（内国株式）,情報通信・サービスその他,1.25,2.0,1.93,1.0,0.0,1925.0,90.3,1.006,1728,456,1256,0.363,0.23
2154,2154.T,1901.0,1914.0,1883.0,1914.0,299100.0,1870.0,オープンアップグループ,プライム（内国株式）,情報通信・サービスその他,0.68,2.35,1.63,1.0,0.0,1904.0,569.5,1.005,2268,639,1256,0.509,-0.34
2156,2156.T,310.0,319.0,310.0,314.0,33300.0,310.0,セーラー広告,スタンダード（内国株式）,情報通信・サービスその他,1.29,1.29,2.9,0.444,0.556,314.0,10.5,1.0,1704,444,1256,0.354,0.27
2157,2157.T,1180.0,1182.0,1161.0,1170.0,322800.0,1170.0,コシダカホールディングス,プライム（内国株式）,情報通信・サービスその他,-0.85,0.0,1.78,0.429,0.571,1171.0,378.0,0.999,3527,1142,1256,0.909,-1.87
2158,2158.T,917.0,961.0,915.0,949.0,750800.0,908.0,ＦＲＯＮＴＥＯ,グロース（内国株式）,情報通信・サービスその他,3.49,4.52,5.02,0.739,0.261,942.0,707.3,1.007,467,106,1256,0.084,2.47
215A,215A.T,1253.0,1287.0,1244.0,1273.0,1633000.0,1237.0,タイミー,グロース（内国株式）,情報通信・サービスその他,1.6,2.91,3.43,0.674,0.326,1268.0,2070.6,1.004,1471,384,1256,0.306,0.58
2160,2160.T,2991.0,3170.0,2989.0,3160.0,1277200.0,3015.0,ジーエヌアイグループ,グロース（内国株式）,医薬品,5.65,4.81,6.05,0.945,0.055,3106.0,3967.0,1.017,130,14,79,0.177,2.22
2162,2162.T,448.0,461.0,445.0,454.0,33600.0,449.0,ｎｍｓ　ホールディングス,スタンダード（内国株式）,情報通信・サービスその他,1.34,1.11,3.57,0.562,0.438,453.0,15.2,1.002,1660,428,1256,0.341,0.32
2163,2163.T,2026.0,2045.0,2026.0,2045.0,27300.0,2026.0,アルトナー,プライム（内国株式）,情報通信・サービスその他,0.94,0.94,0.94,1.0,0.0,2039.0,55.7,1.003,2011,544,1256,0.433,-0.08
